order_id,seller_state,customer_state,payment_type,order_purchase_timestamp,weight_g,category,label
db6fc36ce2a94f3e7af05707163314d4,SP,SP,credit_card,2018-01-09 06:05:58+00:00,3500,housewares,on_time
22ecef80997c71139d9679802f02e84d,SP,GO,credit_card,2018-08-14 18:54:38+00:00,275,computers_accessories,on_time
df047659f1d5de3eaf72b7d657450068,SP,RJ,credit_card,2017-06-05 15:02:39+00:00,4475,cool_stuff,on_time
8e5eafb4c60eec3b291d9703cca5157f,SP,SP,boleto,2017-11-28 13:33:44+00:00,200,electronics,on_time
66dd200c66aaf1ba827ed694617b9ae3,SP,SP,debit_card,2018-02-10 16:16:28+00:00,2300,sports_leisure,on_time
8dc67de08c1738a90e70f62f2920b432,RJ,BA,credit_card,2017-01-25 01:29:42+00:00,579,perfumery,on_time
b01c50f438279f3dabf8b744fa68dacb,SC,SP,credit_card,2017-12-31 10:36:04+00:00,1600,pet_shop,on_time
e9057cc32091bc1e10940df4a6f08333,SC,SP,credit_card,2018-08-19 14:22:30+00:00,300,housewares,on_time
01c2c8708930c4fb8ed278dfe7ec93c7,SP,SC,credit_card,2017-11-26 20:19:15+00:00,525,computers_accessories,on_time
9a5d120ae552d50b367cad2bbd87caa0,SP,PB,credit_card,2017-05-07 16:18:17+00:00,1600,cool_stuff,on_time
87fbaf80a5baf8a4b61821115117f999,SP,RJ,credit_card,2017-11-18 07:41:46+00:00,50,telephony,late
a92bb0beb3fd226d50671cf17587f289,SP,SP,boleto,2018-07-26 14:26:07+00:00,600,computers_accessories,on_time
d5497a8b063146d31f3c833a515da510,SP,SP,credit_card,2018-03-22 15:28:24+00:00,206,sports_leisure,on_time
f697830f52a6a751ee9469385da12bf4,SP,MG,credit_card,2017-11-24 15:59:07+00:00,2450,bed_bath_table,late
0a87254b512c79f0943355540a189d77,SC,RN,credit_card,2018-06-30 15:57:49+00:00,950,pet_shop,on_time
d4e84d2279af74e9336d0c786d6abb78,PR,SP,credit_card,2018-06-04 17:00:51+00:00,1300,furniture_decor,on_time
23d28fc0db1e1bfb7f1e68be9baa069a,SP,SP,credit_card,2018-04-25 15:21:49+00:00,5600,cool_stuff,on_time
312c70dd46ea96e94028c87931320097,SP,MG,boleto,2017-10-18 14:07:51+00:00,3450,furniture_decor,on_time
9e5a1beaee5b0847c3254738fe668243,SP,RJ,boleto,2018-02-09 11:03:02+00:00,200,auto,late
d18a9528e8077026b951849741ab227b,SP,MG,voucher,2018-01-20 20:57:48+00:00,500,watches_gifts,on_time
c6d222a38df267553737a56da260cca3,PR,GO,voucher,2017-11-29 17:43:52+00:00,353,sports_leisure,on_time
4edad09fd434060fc566a802260c544a,PR,SC,boleto,2017-12-21 14:43:56+00:00,1300,sports_leisure,on_time
7ebc5c60f532934ce55b3025203ebe5b,SP,SP,boleto,2017-06-24 08:59:47+00:00,8683,office_furniture,on_time
8d05d8ba382e90daf779cd2d2f47de6d,SP,SP,credit_card,2018-04-16 08:28:14+00:00,1110,health_beauty,on_time
dde15a46cf328aee71d97753e04f16ea,SP,RS,boleto,2018-03-18 16:33:02+00:00,7050,pet_shop,on_time
bffbc9914c0ed565820a4cf5b205b0d5,SP,RJ,credit_card,2017-11-27 21:19:18+00:00,3550,furniture_decor,on_time
f45c2739157a61ee8da5724e961a227e,PR,SP,boleto,2017-06-27 11:21:39+00:00,600,computers_accessories,on_time
9991f93b8033efb6a155363142504f5a,SP,SP,credit_card,2018-06-04 09:40:03+00:00,400,construction_tools_lights,on_time
b862519c16da1f1abeacf50d35c11f9b,SP,MG,credit_card,2017-10-16 13:43:45+00:00,150,auto,on_time
75c838929fc9fdc534736298de895cf0,MG,SP,credit_card,2018-03-20 21:32:20+00:00,10200,signaling_and_security,on_time
93042fe5b79e4daa53ad9d1b34bd6c15,SP,SP,credit_card,2018-07-09 22:31:06+00:00,717,health_beauty,on_time
b88d7ae9bd78eac18e8b6ceb04695fb8,MG,RJ,credit_card,2017-07-17 21:55:56+00:00,200,computers_accessories,on_time
21d032917e4ed1476f16ce92d0d8fdd4,SP,SP,credit_card,2018-02-14 12:26:23+00:00,3100,garden_tools,on_time
17abba481cb8e119c2d2fe55ee7e6bee,SP,SP,credit_card,2018-07-23 23:49:45+00:00,3350,baby,on_time
5481cc369cb2fe41d87a0eb98c512166,SP,SP,credit_card,2018-02-26 15:06:05+00:00,300,sports_leisure,on_time
c6655a752771703762ecca5e27101b99,SP,MT,boleto,2017-12-16 12:52:22+00:00,532,perfumery,on_time
d12e769a4e50f157d2c6cdf423dd73c4,SP,MT,boleto,2017-09-25 22:57:30+00:00,8100,sports_leisure,on_time
e5a6ecdedd840739a92fde1ed761a9a0,RJ,MG,credit_card,2018-02-07 09:52:28+00:00,427,health_beauty,on_time
36e08847e59e1d2e3dc6b1c1fb69fcda,RJ,DF,credit_card,2018-03-10 12:41:26+00:00,4050,health_beauty,late
0fcc817e41a60bbb439c5ce638f62f31,SP,SP,credit_card,2017-09-29 15:43:08+00:00,700,furniture_decor,on_time
0a54256bfd2401d553f81d8e37e5305d,SP,BA,credit_card,2018-08-14 20:37:26+00:00,125,home_appliances,on_time
97a3784af9d034ddf29b8a15f7a2faa9,MG,MG,credit_card,2018-08-13 16:52:45+00:00,2200,pet_shop,on_time
b03b6e2a421f511cd9f94627ba9910ed,PR,DF,credit_card,2017-10-20 11:05:57+00:00,450,perfumery,on_time
b88679bb25b44b2557f14eb76eb80054,SP,SP,credit_card,2017-10-09 21:24:15+00:00,17550,luggage_accessories,on_time
e94d7f11e3a990b65f46d2b02b1c23a2,SC,RJ,credit_card,2017-11-05 18:36:40+00:00,2225,watches_gifts,on_time
ef6f8412396e4df61ff53a81e1c6a4a1,SP,SC,credit_card,2018-06-29 10:44:17+00:00,1450,health_beauty,on_time
fccf6b4b4947848e5e72d5f3013b73fe,RJ,MG,credit_card,2017-11-23 16:38:59+00:00,300,housewares,on_time
88138c1ad58f2e3eb654cfc1ba222742,DF,SP,boleto,2017-03-23 20:15:11+00:00,700,health_beauty,on_time
d34f40889c88789d3d30f961b338c4f9,MG,RS,boleto,2017-06-04 11:11:57+00:00,250,computers_accessories,on_time
c394597c0ca7c76e816618529dcd9ef9,SP,SP,credit_card,2018-05-11 15:50:28+00:00,1650,garden_tools,on_time
0ae08ad3fa90d3854fb8e22472d9b1a0,SP,SP,credit_card,2017-08-07 20:01:47+00:00,975,health_beauty,on_time
bf7284f5503c59e16e81fd9bf1515b80,RS,SP,credit_card,2017-12-03 10:36:19+00:00,1700,cool_stuff,on_time
6228ae77b89ddd0553cd938d128549e3,SP,RJ,credit_card,2018-05-03 12:27:37+00:00,3250,toys,on_time
26d4d0baf40502a8e679e615378b7243,SP,SP,credit_card,2017-10-19 19:46:12+00:00,100,toys,on_time
ab77be4cf9bf132ca4d82049e786e528,SP,MG,boleto,2017-09-16 21:10:54+00:00,1383,bed_bath_table,on_time
bfcf0485f27b28982b084d1d0a4c34f0,SP,GO,credit_card,2018-02-13 16:56:07+00:00,150,telephony,on_time
e5a58d1234244beda4f172c2e3711d11,SP,MG,credit_card,2018-04-13 09:38:21+00:00,1700,bed_bath_table,on_time
1550ad5373660bdeb5c52239b456396e,PR,RJ,credit_card,2017-07-03 19:16:19+00:00,1900,furniture_decor,on_time
14269dc23af0716ff6fb47c4ee069d76,SP,SP,credit_card,2018-03-17 09:21:42+00:00,1050,cool_stuff,on_time
6421ecac4630128fc5faebd789937f50,SP,MG,boleto,2017-06-19 09:18:43+00:00,410,consoles_games,on_time
820dae5229a9c2f6d7cfcf9e327c46a7,MG,SP,credit_card,2018-04-29 15:18:48+00:00,3825,housewares,on_time
4c9f5051d30feb2d3b0f1aad23e86de9,SP,RJ,credit_card,2017-06-13 22:28:55+00:00,6663,audio,on_time
9fa3ac86373c11b7d4604b966602a778,SC,SP,boleto,2017-11-24 15:44:49+00:00,250,health_beauty,on_time
24d1b74a97e959cf2ed7190dcc02e726,SP,RS,credit_card,2018-03-21 22:09:48+00:00,150,telephony,on_time
198b900399661ad01ee9e47c4c0cc7d3,SP,MG,boleto,2017-04-20 14:41:52+00:00,200,electronics,on_time
536ed688b4241b1de09816d56b845537,SP,SP,boleto,2017-11-25 16:40:25+00:00,1600,home_confort,on_time
e55fb3457f263ce9c93e88a934d7cc17,SP,SP,credit_card,2017-09-06 09:52:11+00:00,1800,cool_stuff,on_time
be04ca2f1365ded8bb52c193a32e33e5,MG,ES,credit_card,2017-08-22 22:19:38+00:00,1850,auto,on_time
059c2808fecc4ffa815a20bd7a12b3bb,SP,SP,credit_card,2018-06-27 21:36:55+00:00,2300,sports_leisure,on_time
95962f933dc8f1cffffaf4fed75d2a5f,SP,SP,credit_card,2017-12-11 13:46:57+00:00,700,drinks,on_time
e74d46b7bf8761d0fabbb6bb8b94ea82,SP,RJ,boleto,2017-11-20 23:45:24+00:00,2100,furniture_decor,late
dc28b4fe4b9aee6d106b4fdb21e6c894,SC,SP,credit_card,2018-08-02 16:45:44+00:00,5900,furniture_decor,on_time
6bc3888289830fea0d2ed7c54501fbea,PR,SP,boleto,2017-04-08 23:05:55+00:00,495,perfumery,late
cf165c316414f3f5ef8fe2ef84a443c3,MG,BA,boleto,2018-01-30 02:02:30+00:00,200,computers_accessories,on_time
eed639faf065efbc912dfe75efef590f,SP,SP,credit_card,2017-08-09 15:41:13+00:00,22539,office_furniture,on_time
1f169866113310fa8ab239a0b4c7e8de,MG,SP,boleto,2018-04-17 13:25:52+00:00,150,fashion_bags_accessories,on_time
2b9c1a6934f2dd62cbe6df11189fb65f,PR,SP,credit_card,2018-02-10 20:46:25+00:00,180,computers_accessories,on_time
061b13cf87863db16e1a03178285ecfe,SC,DF,voucher,2018-08-11 13:33:50+00:00,600,cool_stuff,on_time
738d6dc61c6c4ddc88d8996cec5dadae,SP,MG,credit_card,2018-07-28 13:11:22+00:00,2800,furniture_decor,on_time
ddb7a8a2786d0021954b09fd87426bec,SP,SP,credit_card,2018-03-31 15:01:43+00:00,150,art,on_time
394c18a986b05efaea171db3c1b11652,SP,CE,credit_card,2017-08-14 21:07:57+00:00,150,consoles_games,on_time
ca4b9f3ce6fc19e8533501cf8c6b832e,SP,SP,voucher,2018-07-30 17:46:46+00:00,600,housewares,on_time
51c86c4487b86a4e4cb8eeec8618de9c,SC,MG,credit_card,2018-04-05 21:43:44+00:00,450,sports_leisure,on_time
8ef736291230daaf8c549e5120c51cae,SP,MG,credit_card,2018-06-02 10:11:22+00:00,2100,toys,on_time
bba5d3c45d232d36995ca63ee0232d7c,SP,RJ,credit_card,2017-12-16 12:35:56+00:00,1300,sports_leisure,on_time
10251da35626072605d693e816f297ca,MG,MG,credit_card,2018-08-13 15:27:36+00:00,2283,stationery,on_time
0fad42f3bb740701e7c913dcdcffe42c,PR,PR,credit_card,2017-08-16 20:37:48+00:00,1650,sports_leisure,on_time
f265f016642c24f79e490f7d201b7e36,SP,SP,boleto,2018-07-19 09:36:18+00:00,1825,bed_bath_table,on_time
acb77b31022128308393bdbc66e3e5bd,SP,DF,credit_card,2017-11-12 15:48:46+00:00,350,bed_bath_table,on_time
8d6aed9188591d9a88993dbc07bac129,SP,SP,credit_card,2017-02-14 13:01:54+00:00,1500,cool_stuff,on_time
84992c4145bf78ab42c0e997506e8ecf,SP,BA,credit_card,2018-03-18 10:38:22+00:00,350,toys,on_time
750a504dabdd1c0910ec98db80d14ea2,SP,MG,credit_card,2017-07-24 20:24:41+00:00,200,perfumery,on_time
c0bcb62c1eb5956ed1d7cd6a8c80ed47,RJ,SP,credit_card,2018-07-16 18:40:11+00:00,850,baby,on_time
fb49153a4f9a8b019b1a7a058ba8f3e7,SP,MG,boleto,2018-07-18 13:55:04+00:00,1850,furniture_decor,on_time
7d995a95ce7e1ca123075ec04fefe14e,RN,RN,boleto,2017-11-28 09:39:36+00:00,300,books_general_interest,on_time
0a46b68a258a6a2a44012e312063afa9,RJ,PR,boleto,2018-02-01 11:58:40+00:00,450,perfumery,on_time
51c88c10daf1d028607325b9f19e3a5f,DF,SP,credit_card,2017-02-07 23:15:25+00:00,300,cool_stuff,on_time
bd8140fa5a6e24ece48b36114f0fda66,PR,SP,credit_card,2018-06-12 09:06:42+00:00,18000,musical_instruments,on_time
b6420ae713eeeea2dfa52750bab876b2,SP,MG,boleto,2017-05-20 12:04:03+00:00,1200,cool_stuff,on_time
068b0c2c80a022b71db91e7f44f5917a,SP,RJ,credit_card,2017-03-03 19:15:35+00:00,14350,housewares,on_time
a3d3f48cf45e81344a235255f2dd9010,SP,SC,credit_card,2017-12-18 13:51:18+00:00,700,bed_bath_table,on_time
46194c8e92b01770503efdd7aeb49c1a,PR,SP,credit_card,2017-12-08 15:13:58+00:00,1200,luggage_accessories,on_time
03ee388839265510fa5edd811e0e1485,RJ,RS,credit_card,2017-10-13 01:34:13+00:00,150,sports_leisure,on_time
af15ff821c39e3eb5fec800be3d79841,SP,BA,credit_card,2018-01-03 09:11:40+00:00,250,telephony,on_time
5a80679a6e63e622b23f79decee7187d,SP,SP,boleto,2018-07-06 10:12:14+00:00,8950,office_furniture,on_time
5c87df1bf58be29c3a7f6d8c8ef5648d,SP,SP,credit_card,2017-08-28 22:08:13+00:00,7200,auto,on_time
2d8589819360cb6c6603825b50230ba4,SP,SC,boleto,2017-10-03 17:41:15+00:00,1850,garden_tools,on_time
d01395763bb11d18d9482f322715b80d,SP,SP,credit_card,2018-08-28 12:48:50+00:00,400,health_beauty,on_time
3bf00487d4ab4ec12db62d8c542762c0,SP,SP,credit_card,2017-11-24 22:24:34+00:00,250,housewares,on_time
38c69a1ea85be350abf04516e9527573,SP,SP,credit_card,2018-06-04 18:16:37+00:00,267,watches_gifts,on_time
e00d3f33450408f4b359426def9f3961,PR,SP,boleto,2018-02-17 15:08:02+00:00,140,computers_accessories,on_time
dbe491c8c7def16cb4b93c51aa88c124,SP,SP,credit_card,2018-05-04 20:30:28+00:00,4850,garden_tools,on_time
0d6c779c3d8bec09f198a52ff310ae7b,SP,MG,credit_card,2017-05-21 11:36:14+00:00,4600,bed_bath_table,on_time
57faaa762a71e0603439c7a742527524,SP,RS,credit_card,2018-01-17 15:54:43+00:00,2000,sports_leisure,on_time
86cbd38abc4bc6ec27bbb24af6ca5575,RJ,DF,credit_card,2018-04-05 21:53:41+00:00,350,watches_gifts,on_time
3db31eaaf79e14aacfe056edba923cba,SC,SC,credit_card,2017-08-14 12:49:13+00:00,375,watches_gifts,on_time
8d34f2fdac1faf9db254624c34f20c00,SP,RJ,boleto,2017-08-20 19:26:12+00:00,600,furniture_decor,on_time
11052b4dd49ca81b1e7c63d562759b40,SP,SP,credit_card,2018-06-11 15:24:25+00:00,1850,furniture_decor,on_time
18378468bb910957d971170b04dcab36,PR,SP,credit_card,2018-01-23 22:35:42+00:00,12000,health_beauty,on_time
1bc50e93f3ab76ab6677faad4dd5216b,SP,PB,boleto,2018-06-04 15:20:54+00:00,600,computers_accessories,on_time
1cb8d8c748210e32870b735efcd38fa3,SP,SP,credit_card,2018-02-28 19:00:35+00:00,1300,furniture_decor,on_time
586beaa2e8ffefdedcba61bfabb0c9d4,SP,SP,boleto,2018-06-25 14:03:27+00:00,250,watches_gifts,on_time
ab4f963cf3f826eda5b1b000a7af4de8,SP,SP,credit_card,2018-03-12 08:36:50+00:00,1834,construction_tools_construction,on_time
c5e0f2a9ec5de62d967428daf383b830,PR,RS,credit_card,2018-04-27 17:27:04+00:00,2550,furniture_decor,on_time
de25b0f0bc16aa46db52a0cb9963b764,SP,SC,boleto,2017-07-18 12:01:07+00:00,917,computers_accessories,on_time
fcb3eb19055137fc22ca9a5d695345fb,MG,RJ,credit_card,2018-01-27 19:46:44+00:00,450,stationery,on_time
c766c5324b94b64c7580dff991a977d7,SC,SP,credit_card,2017-07-05 19:01:10+00:00,517,sports_leisure,on_time
459aa8ae0e09ae140ba9f75c1f429524,PR,RJ,boleto,2017-04-08 19:33:26+00:00,200,baby,on_time
b6d3f75a92e19fb13f1c33049cfb9a29,MG,ES,credit_card,2017-02-12 19:48:59+00:00,600,stationery,on_time
64c3463da17e1c9262d302b03a81fb0b,SP,SP,credit_card,2018-05-07 21:47:15+00:00,150,computers_accessories,on_time
5f6cee60d80a6dd034b88aef816803c5,RJ,RS,credit_card,2017-12-20 09:47:30+00:00,300,health_beauty,on_time
89daf16ca38d1dca141ca4b225351c02,MG,SP,credit_card,2018-06-28 19:12:35+00:00,1900,auto,on_time
c69e7e591d11462c6a11215e52c4329b,SP,SP,credit_card,2018-06-17 22:05:56+00:00,5750,pet_shop,on_time
81134c0da031fc1208ab4376cb3f384a,SP,SP,credit_card,2018-07-27 06:11:22+00:00,150,electronics,on_time
d183fc49f91a7ab7a5450ffc7057a6ff,PR,SP,credit_card,2017-11-27 19:30:58+00:00,1000,consoles_games,on_time
57ffea3f7ad916af235cdde3811edb6f,MG,MG,credit_card,2018-01-03 14:26:16+00:00,13100,auto,on_time
cfbf0360f6ea9dfe49992b49018f6ceb,SP,SP,credit_card,2018-08-23 21:18:01+00:00,800,food,on_time
9e906dcb08be5abcfe04f3e3a9bbb8bb,SP,SP,boleto,2017-11-26 09:36:14+00:00,500,auto,on_time
fb12e9f8e4aa61f0bce6b3afc7694dcf,SP,SP,credit_card,2017-12-04 19:56:20+00:00,1750,garden_tools,on_time
35ae4b5e235b60c40502a1a5cab8f2c3,MG,SP,credit_card,2017-07-11 11:12:29+00:00,8200,housewares,on_time
3744be9febaa00625c2791f629fb2ec8,MG,BA,credit_card,2018-04-30 14:15:09+00:00,6550,computers_accessories,on_time
fca06e65bcfd3b76fda84c5aa02fe908,MT,SP,credit_card,2017-11-25 08:55:08+00:00,1250,perfumery,on_time
2de5b68f713b073b77fda04cb4868443,SP,SP,boleto,2017-12-05 14:10:07+00:00,300,cool_stuff,on_time
89d89c06d4e340f4aab76ee09311062e,SP,MG,credit_card,2018-04-22 08:29:09+00:00,12800,pet_shop,on_time
4e998f9a0a0748cc381ea01aa6de635b,PR,SC,credit_card,2018-04-12 21:06:08+00:00,2800,furniture_decor,on_time
4ac4a782aaf1ef694ffe108de8c7da1c,PR,RJ,credit_card,2018-02-28 12:15:43+00:00,23700,garden_tools,late
b32f34114b935df368070009548b3806,SP,MG,credit_card,2017-06-19 15:17:57+00:00,500,bed_bath_table,on_time
14b28f4fb9a1df2b37343827f4ee5a33,SP,SP,credit_card,2017-12-03 14:39:31+00:00,100,fashion_bags_accessories,on_time
85bdbf544abea637f0ed3c856bd0a0ca,SP,RJ,boleto,2018-06-29 19:15:06+00:00,150,pet_shop,on_time
229e63c6692ae32cdc9c4ba2851efba6,PR,RS,credit_card,2018-06-09 15:28:26+00:00,300,baby,on_time
982bb20d431aa26aea1947414cc5fe20,PR,SP,credit_card,2018-01-14 23:53:33+00:00,850,garden_tools,on_time
d24ea7235cbfd0959d74ed0ce8d59c5e,PR,RS,credit_card,2017-06-22 13:05:19+00:00,410,furniture_decor,on_time
e08878ad70acad81d0e90f59e56ce9a6,SP,SP,credit_card,2017-12-04 01:17:51+00:00,1000,books_imported,on_time
5eff8994dd7178d8d878ea3d8f8b195a,MG,MG,credit_card,2018-05-07 22:57:58+00:00,275,toys,on_time
ad0094254eb3881ba1fc670676ea7c06,RJ,AL,credit_card,2018-06-03 20:05:51+00:00,1450,health_beauty,on_time
1349d7f4ec671ded42f2360828965692,SP,MG,credit_card,2018-07-18 07:41:58+00:00,8550,construction_tools_construction,on_time
1aa6dcae07029eb10e20eaa903ce9636,RJ,SP,boleto,2018-04-30 11:37:25+00:00,1575,housewares,on_time
cffc3fce7450b2db5f6294229289299b,SP,BA,credit_card,2018-01-13 12:04:27+00:00,100,fixed_telephony,late
928d6bcb24344911f6d0003585b91dab,SP,RJ,credit_card,2017-09-14 10:29:35+00:00,400,bed_bath_table,on_time
04da4dc0ed95cc93f9f25375fa08ad47,SP,SP,credit_card,2018-08-23 14:13:46+00:00,258,watches_gifts,on_time
2417db4d82cff6b4bc6ad4da31cbb102,MG,BA,credit_card,2018-07-13 21:05:56+00:00,150,fashion_bags_accessories,on_time
776a18d9c6d83661a0f788e219f4acba,SP,SC,boleto,2017-09-29 01:56:43+00:00,500,stationery,on_time
0a1a904fb2f51218c9c7ce314190de36,RJ,MG,credit_card,2017-03-13 12:03:04+00:00,704,toys,on_time
8709d432916bb32dfc76488bde2bd31b,MG,SP,credit_card,2018-08-03 20:08:42+00:00,4400,kitchen_dining_laundry_garden_furniture,on_time
70ff94aa6a317bfb3ab751f7abac108a,MG,RO,credit_card,2018-02-20 18:07:15+00:00,150,fashion_bags_accessories,on_time
25850021261764efbccacf5e29ed13f7,SP,SP,credit_card,2018-05-18 16:29:43+00:00,1150,luggage_accessories,on_time
d190a1321e28067fd7f99cb4d115423b,SP,RS,credit_card,2017-05-01 17:05:20+00:00,20300,pet_shop,on_time
df6b027b8ccc733f264b64dd4f6de13a,MG,SP,credit_card,2017-12-07 16:22:40+00:00,500,auto,on_time
08f616b964002ad1bc12de1069f82edd,SP,RJ,credit_card,2017-11-09 21:37:39+00:00,750,housewares,on_time
5eeef0a291829b4a3e2ebfd8effac242,SP,MG,credit_card,2017-06-12 22:15:32+00:00,400,housewares,on_time
bf99266f91395a536eec2caf09bad879,SC,MG,credit_card,2018-01-25 09:49:02+00:00,2150,bed_bath_table,late
c7526406e8d22d3ce710861fd3d5633a,SP,MS,credit_card,2018-04-16 18:19:59+00:00,8800,baby,on_time
50089a9784f34a308dc31a939b4b6b1b,SP,ES,credit_card,2018-04-27 23:15:14+00:00,444,watches_gifts,on_time
19f4c2e829ebee01e0d2a9ea2168929d,SP,RS,boleto,2017-06-16 21:47:18+00:00,250,health_beauty,on_time
d43e30d5d28bc173660aeae6559e535a,SP,SP,boleto,2017-06-17 18:16:06+00:00,150,health_beauty,late
6c187850c87a918e0ac628d5ffd4d75a,RJ,SP,credit_card,2018-04-04 19:51:29+00:00,1450,health_beauty,on_time
26a6cb1654ddb8cd23a0b67cf5dad223,SP,SP,credit_card,2017-12-13 17:16:26+00:00,20900,office_furniture,on_time
50b8c557d8dd265d4417824162c5888c,PR,MG,credit_card,2018-06-08 11:33:03+00:00,1350,pet_shop,on_time
77e08d0d687052633b1762f099173ae8,SP,RJ,boleto,2017-08-06 14:41:07+00:00,400,watches_gifts,on_time
e8065f2f83d1c35a12ece8d1c0699267,SP,RJ,credit_card,2017-09-13 16:54:36+00:00,500,watches_gifts,on_time
5985f136ead106b6ca5c2bf3f76b5874,SP,MG,credit_card,2018-02-05 20:36:59+00:00,2500,bed_bath_table,on_time
1913cee0f26c9b117da013a2efd6374f,SP,SP,boleto,2018-04-04 12:35:08+00:00,700,bed_bath_table,on_time
b63d5080c2de46861754004d25ae9362,SP,SP,credit_card,2017-08-15 09:05:20+00:00,275,small_appliances,on_time
1ade03eb2f7f3a76f964ee98e1a66529,PR,SP,credit_card,2017-05-23 14:14:23+00:00,9000,sports_leisure,on_time
7373cc59f443c966a0428191344c6c4d,SP,SP,credit_card,2017-11-18 12:21:51+00:00,3250,bed_bath_table,on_time
8238b78624cf7cdf4fdb1a5e9906aada,RJ,SP,credit_card,2017-03-07 16:51:21+00:00,1953,toys,on_time
a3f9e137835e6b213ac38b80947c3b90,RS,ES,boleto,2018-01-07 17:21:29+00:00,2800,computers_accessories,on_time
d6a544caf1fd9274c3ff0d13257bfeac,SP,SP,credit_card,2018-06-02 11:14:09+00:00,300,furniture_decor,on_time
38c0490a36e405db00241fdefccc38f0,SC,SP,credit_card,2017-06-05 14:00:05+00:00,450,health_beauty,on_time
c0a5ad81be45e1a04365870aab5cfb4f,SC,SC,boleto,2017-09-26 12:57:49+00:00,8225,musical_instruments,on_time
999634d5935f33d0547e877223e04a63,SP,RS,credit_card,2018-08-16 12:49:01+00:00,650,baby,on_time
4fa0555af785b01d6fd80634b8c3a87a,PR,SP,credit_card,2017-03-15 19:08:27+00:00,299,watches_gifts,on_time
2978901accabf6eef42711d8133a62f1,SP,SP,credit_card,2017-11-23 14:31:36+00:00,950,musical_instruments,on_time
07c86971c5f40e822bd71ab44f684fad,SP,SP,boleto,2017-07-13 00:19:43+00:00,45000,bed_bath_table,on_time
a5bf7b210e4e59a0a786e88355cc8657,RJ,RJ,credit_card,2018-08-15 19:13:57+00:00,156,pet_shop,on_time
e3b81e11591d22a361bd292adad69ca7,PR,PR,boleto,2018-01-10 07:20:55+00:00,150,electronics,on_time
51db60a37211444535ec72de7673fa41,PR,SP,credit_card,2018-02-09 09:05:39+00:00,9075,construction_tools_construction,on_time
1af47f4805c833e818afbc304a27de73,SC,SP,boleto,2017-06-13 14:13:31+00:00,1400,sports_leisure,on_time
0830fb3429c4807bd185a32fe5241b8a,SP,SP,credit_card,2017-12-12 20:21:26+00:00,700,drinks,late
aca96b69ba4057df4db12d4ca151c400,PR,SP,credit_card,2018-01-14 18:30:51+00:00,6350,sports_leisure,on_time
e56707e3091b56e19c6234125fc87943,RS,SP,credit_card,2018-08-08 17:59:33+00:00,700,fixed_telephony,on_time
35ea8c2abca283eff2f0d5c1168bf31c,MG,RJ,credit_card,2017-07-22 15:11:48+00:00,200,computers_accessories,on_time
05857c3db4187fe99fe1ae8b69747ab3,SP,SP,credit_card,2017-04-22 12:23:03+00:00,300,watches_gifts,on_time
a31edef7b507f33a0ed568753097dff0,SP,MG,credit_card,2018-02-12 11:35:27+00:00,710,watches_gifts,late
f64e2aff8ae7de23a6aaeb7b7dcf8bec,SC,ES,credit_card,2017-04-25 15:24:11+00:00,3000,housewares,on_time
394f7579c871c612634cfb93294745b0,PR,SP,credit_card,2017-03-23 17:49:49+00:00,1132,air_conditioning,on_time
b090db406a3c2b8c132d12115b575fa8,SP,SP,credit_card,2018-07-04 18:25:26+00:00,2550,bed_bath_table,on_time
7e057dac0629fd5a4b43f092df2adb86,RJ,SP,credit_card,2017-09-18 14:21:03+00:00,792,health_beauty,on_time
f1693d9efbf6b7da21de720cbc7d6d54,SP,MG,boleto,2017-03-12 12:50:52+00:00,200,toys,on_time
8d5bc3d5465a11259249ed8aee3a6c6f,SP,GO,credit_card,2018-02-09 17:04:24+00:00,1500,cool_stuff,on_time
4d43bfbb3343be92e8d9b221e34271b4,PR,SP,credit_card,2018-08-13 18:42:05+00:00,650,sports_leisure,on_time
9cb058418ca948d8b6c3f369d031ab90,SP,SP,credit_card,2017-07-25 21:33:46+00:00,6550,stationery,on_time
b3e1af57e0cb89557abec0fd31d47c37,SP,RS,credit_card,2018-01-10 18:34:03+00:00,613,costruction_tools_garden,on_time
9f1d81a33c0c36452e83465a9c324c41,MG,SP,credit_card,2018-02-28 15:31:12+00:00,6550,computers_accessories,on_time
461af692e9fc0636eab95d6a0460e703,SP,RJ,boleto,2017-11-13 14:25:10+00:00,7700,stationery,on_time
d127d99c100d3b63c29a600aab85fbd2,SP,SP,boleto,2018-05-17 19:22:11+00:00,150,computers_accessories,on_time
9a8df1603191fe8fa15788692de6f4c3,RJ,SP,voucher,2018-01-19 13:37:52+00:00,800,furniture_decor,on_time
15add89e9936fc74006c8ece812ddbdb,PR,PR,credit_card,2018-01-19 14:30:28+00:00,125,electronics,on_time
beaaa51d8c9cf4009ff933505cdaf101,SC,PB,credit_card,2017-07-21 12:16:02+00:00,900,cool_stuff,on_time
34dc2f9bce0427122de8cd6afdb03c2c,PR,MG,credit_card,2018-02-26 16:04:40+00:00,180,computers_accessories,late
a0ddb810bd79dc15910dcc56a1c7f3cb,RS,MG,credit_card,2018-04-22 13:16:34+00:00,900,luggage_accessories,on_time
8a5752db160f5853a435772f9c862b14,SP,RJ,credit_card,2017-11-26 18:18:11+00:00,1750,bed_bath_table,late
5becdc7023ac808468fe99d7806eb2f7,MG,ES,boleto,2017-12-03 09:30:17+00:00,1450,luggage_accessories,on_time
